-1242, 6, 445
-1381, 37, 482
-1540, 42, 414
-1607, 30, 451
-1717, -3, 536
-1758, -30, 462
-1758, -30, 462
-1768, -88, 468
-1845, -29, 454
-1887, 35, 546
-1924, 36, 538
-1868, -4, 474
-1684, -136, 378
-,-,-
-388, -104, -167
-375, -85, 195
-544, -106, 414
-450, -81, 87
-498, -35, 58
-498, -35, 58
-451, -35, 187
-442, -88, 72
-475, -90, -90
-673, 10, 132
-780, 38, 169
-780, 38, 169
-854, 5, 1
-1008, 47, 75
-1114, 64, 363
-1231, 28, 482
-1231, 28, 482
-1407, -27, 584
-1429, -51, 518
-1551, -58, 549
-1645, -5, 600
-1757, -6, 528
-1728, -39, 599
-1781, 3, 672
-1833, 104, 552
-1846, 187, 634
-1767, 127, 460
-,-,-
-340, -60, -325
-496, 11, 33
-596, 21, 580
-423, -153, -102
-326, -181, -45
-326, -181, -45
-437, -3, 154
-483, 33, -19
-550, -8, -87
-558, 11, 103
-610, -27, 128
-748, -15, 21
-748, -15, 21
-800, -70, 121
-834, -126, 202
-979, -153, 554
-1224, -73, 563
-1289, -41, 378
-1410, -12, 443
-1595, 19, 584
-1598, -23, 598
-1566, 3, 498
-1566, 3, 498
-1677, 46, 467
-1811, 86, 487
-1861, 137, 545
-1815, 110, 584
-1748, 44, 614
-1757, -53, 606
-,-,-
-378, -43, 248
-378, -43, 248
-324, -241, 134
-382, -158, 94
-448, -10, 211
-390, -99, 70
-466, 2, 206
-522, 8, 70
-522, 8, 70
-535, -37, 157
-546, -59, 167
-699, 2, 154
-819, 53, 30
-819, 53, 30
-882, 27, 206
-966, -20, 163
-1091, 0, 226
-1304, 27, 252
-1444, 96, 527
-1444, 96, 527
-1672, 105, 650
-1822, 118, 746
-1965, 138, 814
-1998, 166, 861
-1998, 122, 905
-1998, 84, 741
-,-,-
-593, 14, -9
-593, 14, -9
-976, 29, 452
-936, -29, 446
-974, -63, 310
-1023, -68, 139
-800, -143, 431
-648, -239, 261
-711, -178, 282
-855, -73, 513
-855, -73, 513
-812, -77, 346
-890, -55, 459
-952, -85, 407
-936, -142, 543
-1021, -170, 464
-1169, -104, 594
-1368, -12, 617
-1548, 24, 610
-1700, 89, 639
-1822, 108, 545
-1947, 111, 618
-1947, 111, 618
-1984, 156, 642
-1997, 106, 547
-,-,-
-450, 74, -11
-357, 6, 383
-261, -117, 211
-396, -102, 42
-396, -102, 177
-454, -89, 177
-409, -66, 105
-472, -33, 23
-453, -66, 63
-506, -38, 314
-688, 51, 294
-925, 146, 109
-925, 146, 109
-1016, 91, 280
-1191, 32, 540
-1372, 65, 570
-1523, 74, 634
-1648, 58, 547
-1848, 131, 633
-1913, 101, 594
-1949, 90, 673
-1949, 90, 673
-1998, 114, 709
-1998, 127, 701
-,-,-
-529, 88, -339
-529, 88, -339
-515, 21, 206
-446, 16, 799
-432, -19, 295
-378, -81, -150
-347, -55, 215
-301, -60, 151
-317, -59, -14
-317, -59, -14
-409, -86, -53
-517, -43, 2
-641, -15, 105
-809, 20, 148
-1079, 73, 239
-1190, 57, 501
-1190, 57, 501
-1329, 93, 646
-1404, 146, 600
-1519, 127, 469
-1571, 29, 606
-1664, 10, 795
-1738, 22, 764
-1790, 33, 773
-1773, 9, 732
-1773, 9, 732
-1791, 42, 765
-1769, 112, 588
-1795, 137, 706
-1708, 80, 787
-,-,-
-370, 0, -260
-510, -14, 136
-738, -32, 390
-738, -32, 390
-513, -8, 376
-465, 4, 40
-468, -40, 71
-374, -152, 441
-383, -133, 140
-556, -14, 152
-556, -14, 152
-753, 93, 151
-903, 67, 226
-948, -17, 416
-1099, -81, 335
-1298, -12, 312
-1377, -20, 426
-1433, -33, 699
-1566, 29, 654
-1566, 29, 654
-1651, 32, 600
-1668, -13, 556
-1686, -28, 563
-1809, 46, 673
-1867, 80, 591
-1820, 50, 652
-1713, 0, 666
-1647, -28, 510
-,-,-
-628, 10, -526
-320, 99, 172
-478, -50, 856
-699, -45, 297
-546, -104, -10
-494, -150, 130
-439, -150, 108
-439, -150, 108
-550, -46, 64
-520, -51, 81
-488, -136, 87
-514, -129, 259
-615, -70, 136
-713, -44, 105
-872, 8, 384
-872, 8, 384
-1100, 58, 527
-1180, 69, 305
-1200, 112, 388
-1392, 158, 518
-1536, 126, 621
-1513, 103, 517
-1600, 161, 494
-1780, 224, 682
-1906, 200, 840
-1906, 200, 840
-1996, 168, 766
-,-,-
-235, -39, 89
-235, -39, 89
-632, 3, 749
-565, 92, 619
-569, -4, 33
-643, 19, 38
-643, 19, 38
-669, 24, 188
-778, -17, 212
-768, -2, 317
-771, 8, 214
-771, 8, 214
-893, -65, 343
-1027, -62, 342
-1050, -20, 192
-1165, 73, 303
-1351, 88, 455
-1559, 105, 539
-1511, 22, 548
-1555, -2, 546
-1555, -2, 546
-1655, 12, 671
-1709, 35, 641
-1678, 28, 617
-1729, 53, 492
-1735, 9, 429
-1652, 0, 625
-,-,-
-568, 28, 103
-685, -71, 270
-662, -112, 122
-662, -112, 122
-493, -80, 112
-579, -24, 187
-489, 6, 208
-499, -46, 4
-555, -43, 178
-429, -52, 223
-429, -52, 223
-520, -57, -3
-772, 55, 2
-924, 102, 210
-1041, 53, 187
-1209, 6, 160
-1209, 6, 160
-1356, 6, 470
-1391, 16, 484
-1577, 171, 427
-1866, 241, 659
-1996, 159, 846
-1943, 35, 703
-1998, 22, 741
-1992, 51, 672
-1992, 51, 672
-1990, 63, 579
-,-,-
-464, -29, 11
-527, -58, 414
-489, -125, 57
-489, -125, 57
-572, -69, -21
-634, 28, 105
-581, 10, 42
-586, 39, 126
-570, 37, 119
-570, 37, 119
-662, 68, 235
-659, 59, 390
-762, 38, 284
-894, 55, 275
-894, -35, 512
-894, -35, 512
-1004, -132, 575
-1213, -49, 612
-1402, -2, 779
-1584, -46, 853
-1729, -66, 844
-1900, -48, 907
-1916, -76, 828
-1867, -21, 764
-1856, 58, 739
-1809, 67, 653
-1806, 94, 559
-1806, 94, 559
-1698, 45, 629
-1462, -26, 764
-,-,-
-276, -177, -329
-500, -51, 125
-389, -38, 106
-365, -135, -141
-376, -100, -96
-376, -100, -96
-343, -28, 114
-403, 24, 173
-465, 31, 74
-517, 9, 149
-570, 61, 149
-570, 61, 149
-771, 170, 172
-983, 154, 360
-1204, 59, 463
-1295, -18, 606
-1490, -17, 693
-1705, 45, 747
-1761, 33, 705
-1793, 42, 610
-1793, 42, 610
-1795, 63, 677
-1701, 90, 505
-1665, 114, 494
-1676, 115, 568
-1633, 130, 530
-1565, 162, 449
-1538, 110, 663
-1525, 70, 710
-1653, 61, 612
-1445, 40, 602
-,-,-
-508, -78, -134
-430, -25, -59
-591, -1, 222
-518, -32, 238
-370, -52, 122
-272, -3, 300
-267, -30, 301
-267, -30, 301
-266, -51, 23
-237, -17, 97
-328, -23, 105
-543, 80, -16
-725, 142, -85
-929, 58, 208
-929, 58, 208
-1185, -19, 436
-1260, -24, 493
-1427, 9, 691
-1723, 116, 931
-1935, 119, 862
-1836, 123, 777
-1811, 75, 666
-1800, 78, 638
-1800, 78, 529
-1804, 112, 529
-1759, 144, 508
-1800, 193, 443
-1666, 152, 497
-1580, 117, 765
-,-,-
-634, 10, 95
-634, 10, 95
-652, -9, 106
-736, -72, -37
-473, 0, 448
-509, -42, 286
-413, -134, -166
-358, -146, 70
-358, -146, 70
-346, -68, 166
-381, 16, 42
-393, 37, 18
-478, 3, 180
-463, -30, 154
-463, -30, 154
-429, -57, 0
-538, -8, 121
-830, 87, 249
-1058, 103, 372
-1166, -7, 304
-1311, -46, 553
-1311, -46, 553
-1634, -4, 896
-1819, 67, 847
-1919, 90, 775
-1995, 127, 705
-1993, 152, 855
-1898, 90, 728
-1780, 65, 590
-1740, 114, 608
-1581, 60, 418
-,-,-
-308, -55, 10
-308, -55, 10
-679, -77, 295
-549, -27, 231
-589, -68, 98
-732, 127, 65
-559, 70, -57
-559, 70, -57
-538, -33, 138
-530, -144, 156
-664, -66, 238
-724, -55, 105
-822, -37, 198
-925, -110, 281
-1022, -127, 508
-1172, -120, 380
-1417, -108, 505
-1680, -39, 637
-1804, -30, 732
-1860, 72, 622
-1860, 72, 622
-1959, 197, 606
-1978, 288, 619
-1817, 173, 529
-1826, 146, 489
-1722, 131, 419
-,-,-
-580, 47, 335
-468, -56, -129
-468, -56, -129
-415, -180, -4
-343, -129, 306
-351, -168, -38
-320, -130, -1
-347, -96, -24
-614, 20, 58
-775, 5, 81
-775, 5, 81
-928, -3, 77
-1085, -19, 217
-1387, 95, 348
-1639, 177, 594
-1808, 159, 753
-1652, 47, 655
-1652, 47, 655
-1600, 66, 551
-1706, 178, 591
-1711, 176, 586
-1608, 106, 493
-1462, 38, 412
-1544, 122, 438
-1516, 140, 383
-1469, 119, 360
-1517, 103, 330
-,-,-
-503, 43, 3
-398, -16, -67
-411, -63, 87
-411, -63, 87
-489, -12, 240
-437, -75, 0
-296, -32, -101
-401, 62, 116
-548, 0, 67
-548, 0, 67
-561, -145, 1
-544, -128, 157
-849, 21, 140
-1080, 52, 183
-1293, -9, 198
-1293, -9, 198
-1179, -135, 274
-1353, -87, 372
-1615, 43, 521
-1813, 74, 513
-1839, 76, 654
-1762, 6, 653
-1668, -17, 512
-1727, 38, 388
-1727, 38, 388
-1717, 94, 377
-1651, 49, 498
-1511, -3, 516
-1522, 0, 424
-1507, -13, 416
-1619, 35, 605
-,-,-
-597, 56, -283
-500, -10, 14
-599, 2, 489
-461, -79, 141
-461, -157, -292
-483, -65, 84
-483, -65, 84
-626, -30, 0
-681, -30, 136
-718, -34, 325
-637, -38, 188
-661, -71, 40
-661, -71, 40
-673, -114, 84
-813, -30, 132
-1056, 157, 72
-1223, 211, 107
-1240, 112, 286
-1240, -4, 326
-1384, 9, 548
-1384, 9, 548
-1616, 87, 612
-1735, 130, 622
-1723, 78, 573
-1658, 17, 547
-1629, 34, 544
-1715, 95, 556
-1722, 134, 495
-1686, 148, 459
-1686, 148, 459
-,-,-
-266, -50, -88
-737, 35, 215
-847, 111, 302
-752, 47, 461
-646, -42, 85
-646, -42, 85
-545, -74, 79
-518, -161, 26
-507, -227, 77
-668, -117, 170
-914, 46, 95
-1121, 99, 190
-1121, 99, 190
-1309, 107, 200
-1286, 19, 506
-1394, 50, 615
-1520, 104, 537
-1675, 127, 639
-1711, 132, 673
-1770, 163, 718
-1831, 186, 609
-1844, 202, 614
-1766, 159, 615
-1622, 114, 518
-,-,-
-525, 12, 276
-386, -111, 322
-609, -62, 293
-688, 48, 120
-688, 48, 120
-643, 23, -20
-585, -52, -35
-696, -22, 157
-790, 40, 263
-930, 103, 274
-930, 103, 274
-1118, 138, 371
-1123, 43, 405
-1124, -20, 540
-1275, 19, 606
-1373, 55, 432
-1437, 78, 454
-1403, 43, 585
-1419, 10, 602
-1419, 10, 602
-1567, 67, 551
-1586, 59, 571
-1598, 30, 629
-1635, 9, 652
-1596, -8, 579
-1535, -22, 540
-,-,-
-297, 10, 66
-384, -15, 269
-384, -15, 269
-511, -20, -8
-516, -8, -49
-440, 56, 183
-554, 64, 100
-577, -11, 8
-577, -11, 8
-606, -13, 82
-802, 26, 142
-994, 85, 336
-1026, -28, 364
-1200, -37, 410
-1369, 8, 453
-1369, 8, 453
-1414, 34, 484
-1483, 109, 530
-1604, 191, 536
-1523, 224, 527
-1484, 171, 613
-1462, 123, 614
-1477, 96, 668
-1550, 121, 615
-1625, 118, 558
-,-,-
-628, 19, -134
-539, 80, 48
-584, -5, 297
-554, -46, 290
-595, 6, 113
-595, 6, 113
-523, -20, 32
-345, -146, 67
-284, -204, -83
-526, -76, 19
-654, 39, 72
-654, 39, 72
-748, 24, -19
-919, 28, 180
-1123, 15, 374
-1248, -31, 389
-1404, -3, 496
-1553, 56, 641
-1553, 56, 641
-1657, 20, 587
-1779, 37, 618
-1621, 7, 608
-1596, -10, 639
-1624, 11, 560
-1625, 40, 419
-1536, 51, 467
-1536, 51, 467
-1513, 45, 433
-1476, -5, 411
-1373, -110, 453
-,-,-
-428, 20, 69
-683, 45, 295
-635, -50, 210
-635, -50, 210
-692, -70, 183
-619, -34, 86
-607, -81, -95
-469, -176, -59
-421, -196, 38
-700, -60, 157
-833, -43, 74
-833, -43, 74
-897, -109, 191
-1048, -123, 321
-1330, -81, 506
-1439, -119, 679
-1488, -136, 613
-1634, -71, 652
-1763, 24, 655
-1780, 10, 600
-1688, 21, 656
-1629, 31, 488
-1557, 29, 570
-1557, 29, 570
-1458, -12, 561
-1410, -44, 513
-1355, -88, 496
-1449, -84, 427
-,-,-
-662, -25, 99
-662, -25, 99
-583, -86, 286
-716, -67, 13
-749, -57, -51
-661, -35, 136
-656, -59, 90
-594, -109, -69
-594, -109, -69
-458, -174, 67
-590, -65, 219
-759, 4, 116
-747, -94, 93
-825, -142, 278
-999, -118, 353
-1274, -63, 296
-1395, -51, 486
-1395, -51, 568
-1541, -80, 568
-1612, -66, 577
-1683, -82, 536
-1664, -76, 486
-1727, -34, 566
-1644, -53, 522
-1616, -27, 464
-1739, 47, 538
-1606, 1, 484
-,-,-
-542, -41, 216
-542, -41, 216
-430, -110, 111
-705, -78, 62
-615, -99, 126
-480, -119, 13
-528, -17, 20
-590, -26, -32
-581, -51, 102
-581, -51, 102
-656, -99, 92
-745, -32, -22
-889, 5, 68
-1087, -8, 230
-1321, -33, 254
-1426, -28, 554
-1426, -28, 554
-1569, 60, 494
-1655, 21, 458
-1689, -31, 570
-1797, -65, 567
-1809, -49, 549
-1754, -66, 510
-1762, -81, 509
-1730, -78, 453
-,-,-
-660, -31, -176
-776, 15, -142
-747, -52, 211
-589, -125, 399
-688, -157, -127
-609, -146, -88
-549, -81, 223
-532, -144, 46
-634, -106, 24
-634, -106, -42
-756, -71, -42
-784, -36, 49
-964, 24, 116
-1001, -119, 229
-1056, -202, 309
-1265, -99, 351
-1509, 72, 377
-1587, 52, 505
-1668, 42, 482
-1705, 61, 558
-1705, 61, 558
-1731, 88, 534
-1825, 97, 415
-1890, 120, 529
-1895, 91, 556
-1712, 15, 487
-,-,-
-314, 8, -262
-512, 21, 362
-777, -76, 163
-757, 33, -233
-664, 41, 194
-664, 41, 194
-651, -66, -23
-678, -31, -146
-680, -86, -57
-697, -151, 63
-844, -48, 32
-903, -48, 46
-979, -97, 115
-979, -97, 115
-955, -156, 236
-1062, -69, 294
-1291, 40, 363
-1341, 34, 285
-1389, 20, 294
-1421, -44, 395
-1546, -13, 464
-1670, -22, 438
-1750, 19, 560
-1750, 19, 560
-1882, 96, 548
-1985, 78, 646
-,-,-
-472, -91, -53
-545, -96, 204
-535, -150, -66
-539, -151, -13
-430, -111, 255
-433, -103, 106
-418, -84, -183
-545, -88, -105
-545, -88, -105
-577, -75, 159
-556, -73, 18
-732, 28, -158
-1034, 132, -7
-1237, 90, 280
-1331, 4, 353
-1373, -87, 426
-1373, -87, 426
-1429, -116, 489
-1578, -38, 553
-1721, -14, 578
-1752, -86, 648
-1719, -142, 628
-1767, -44, 707
-1817, 97, 605
-1806, 143, 535
-1578, 56, 418
-1562, -47, 528
-,-,-
-526, -79, -11
-649, -73, -20
-572, -81, 26
-572, -81, 26
-564, -67, 64
-383, -68, 10
-478, -24, -26
-481, -43, 1
-395, -98, -12
-395, -98, -12
-511, -18, 108
-750, 68, 59
-827, -46, -9
-896, -136, 123
-1184, -4, 338
-1360, 13, 438
-1376, -30, 574
-1376, -30, 574
-1516, 23, 631
